tract_id,scenario,supply
6037208002,Northridge,0.13664201916796487
6037208301,Northridge,0.14015461619831437
6037208302,Northridge,0.13885973666026408
6037208401,Northridge,0.14115580943614248
6037208402,Northridge,0.14006374029162383
6037208501,Northridge,0.14200883771149037
6037208502,Northridge,0.1426357703216657
6037208610,Northridge,0.1105
6037208620,Northridge,0.14370551100985976
6037208710,Northridge,0.1215
6037208720,Northridge,0.1215
6037208801,Northridge,0.14349792802781924
6037208802,Northridge,0.14394162369549304
6037208902,Northridge,0.14260888479951667
6037208903,Northridge,0.14262740636469137
6037208904,Northridge,0.1416881364442217
6037209103,Northridge,0.13999687915941952
6037209104,Northridge,0.14054899212935862
6037209105,Northridge,0.14113577697366572
6037209106,Northridge,0.20800000000000002
6037209201,Northridge,0.20800000000000002
6037209202,Northridge,0.1388576131737538
6037209300,Northridge,0.20800000000000002
6037209401,Northridge,0.20800000000000002
6037209402,Northridge,0.20800000000000002
6037209403,Northridge,0.20800000000000002
6037209510,Northridge,0.20800000000000002
6037209520,Northridge,0.20800000000000002
6037209810,Northridge,0.20800000000000002
6037209820,Northridge,0.20800000000000002
6037210010,Northridge,0.20800000000000002
6037211000,Northridge,0.001
6037211121,Northridge,0.1105
6037211122,Northridge,0.1105
6037211123,Northridge,0.1215
6037211124,Northridge,0.1105
6037211201,Northridge,0.0009999999999999998
6037211202,Northridge,0.001
6037211310,Northridge,0.0009999999999999998
6037211320,Northridge,0.0009999999999999998
6037211410,Northridge,0.001
6037211420,Northridge,0.001
6037211500,Northridge,0.0009999999999999998
6037211701,Northridge,0.001
6037211703,Northridge,0.001
6037211704,Northridge,0.001
6037211802,Northridge,0.001
6037211803,Northridge,0.001
6037211804,Northridge,0.001
6037211910,Northridge,0.001
6037211921,Northridge,0.001
6037211922,Northridge,0.001
6037212101,Northridge,0.001
6037212102,Northridge,0.001
6037212202,Northridge,0.20800000000000002
6037212203,Northridge,0.1215
6037212204,Northridge,0.1215
6037212303,Northridge,0.001
6037212304,Northridge,0.001
6037212305,Northridge,0.001
6037212306,Northridge,0.001
6037212410,Northridge,0.0009999999999999998
6037212420,Northridge,0.001
6037212501,Northridge,0.0009999999999999998
6037212502,Northridge,0.001
6037212610,Northridge,0.001
6037212620,Northridge,0.001
6037212701,Northridge,0.001
6037212702,Northridge,0.001
6037212800,Northridge,0.0045000000000000005
6037212900,Northridge,0.0045000000000000005
6037213100,Northridge,0.001
6037213201,Northridge,0.001
6037213202,Northridge,0.001
6037213310,Northridge,0.001
6037213320,Northridge,0.20800000000000002
6037213401,Northridge,0.20800000000000002
6037213402,Northridge,0.20800000000000002
6037214000,Northridge,0.001
6037214100,Northridge,0.001
6037214400,Northridge,0.001
6037214501,Northridge,0.001
6037214503,Northridge,0.001
6037214504,Northridge,0.001
6037214505,Northridge,0.0009999999999999998
6037214600,Northridge,0.001
6037214700,Northridge,0.001
6037214800,Northridge,0.069
6037214902,Northridge,0.069
6037214903,Northridge,0.069
6037214904,Northridge,0.069
6037215101,Northridge,0.001
6037215102,Northridge,0.001
6037216100,Northridge,0.001
6037216201,Northridge,0.0045000000000000005
6037216202,Northridge,0.0045000000000000005
6037216301,Northridge,0.0045000000000000005
6037216302,Northridge,0.0045000000000000005
6037216401,Northridge,0.0045000000000000005
6037216402,Northridge,0.069
6037216700,Northridge,0.0045000000000000005
6037216800,Northridge,0.0045000000000000005
6037216901,Northridge,0.0045000000000000005
6037216902,Northridge,0.0045000000000000005
6037217001,Northridge,0.0045000000000000005
6037217002,Northridge,0.0045000000000000005
6037217101,Northridge,0.0045000000000000005
6037217102,Northridge,0.0045000000000000005
6037217200,Northridge,0.0045000000000000005
6037218110,Northridge,0.0045000000000000005
6037218120,Northridge,0.0045000000000000005
6037218210,Northridge,0.0045000000000000005
6037218220,Northridge,0.0045000000000000005
6037218300,Northridge,0.0045000000000000005
6037218400,Northridge,0.0045000000000000005
6037218500,Northridge,0.0045000000000000005
6037218600,Northridge,0.0045000000000000005
6037218701,Northridge,0.0045000000000000005
6037218702,Northridge,0.0045000000000000005
6037218800,Northridge,0.0045000000000000005
6037218900,Northridge,0.0045000000000000005
6037219010,Northridge,0.0045000000000000005
6037219020,Northridge,0.29817049265005946
6037219300,Northridge,0.0045000000000000005
6037219500,Northridge,0.30499800358421225
6037219700,Northridge,0.0045000000000000005
6037219800,Northridge,0.0045000000000000005
6037219901,Northridge,0.0045000000000000005
6037219902,Northridge,0.0045000000000000005
6037220000,Northridge,0.0045000000000000005
6037220100,Northridge,0.0045000000000000005
6037221110,Northridge,0.20800000000000002
6037221120,Northridge,0.20800000000000002
6037221210,Northridge,0.0045000000000000005
6037221220,Northridge,0.20800000000000002
6037221302,Northridge,0.0045000000000000005
6037221303,Northridge,0.0045000000000000005
6037221304,Northridge,0.0045000000000000005
6037221401,Northridge,0.0045000000000000005
6037221402,Northridge,0.0045000000000000005
6037221500,Northridge,0.0045000000000000005
6037221601,Northridge,0.20800000000000002
6037221602,Northridge,0.20800000000000002
6037221710,Northridge,0.20800000000000002
6037221810,Northridge,0.20800000000000002
6037221820,Northridge,0.20800000000000002
6037221900,Northridge,0.20800000000000002
6037222001,Northridge,0.0045000000000000005
6037222002,Northridge,0.29552951116646853
6037222100,Northridge,0.29208967460719265
6037222200,Northridge,0.0045000000000000005
6037222500,Northridge,0.29337732547949846
6037222600,Northridge,0.20800000000000002
6037222700,Northridge,0.20800000000000002
6037224010,Northridge,0.20800000000000002
6037224020,Northridge,0.20800000000000002
6037224200,Northridge,0.20800000000000002
6037224310,Northridge,0.20800000000000002
6037224320,Northridge,0.20800000000000002
6037224410,Northridge,0.20800000000000002
6037224420,Northridge,0.20800000000000002
6037224600,Northridge,0.20800000000000002
6037224701,Northridge,0.20800000000000002
6037224702,Northridge,0.20800000000000002
6037226001,Northridge,0.20800000000000002
6037226002,Northridge,0.20800000000000002
6037226410,Northridge,0.20800000000000002
6037226420,Northridge,0.20800000000000002
6037226701,Northridge,0.20800000000000002
6037226702,Northridge,0.20800000000000002
6037227010,Northridge,0.20800000000000002
6037227020,Northridge,0.20800000000000002
6037228100,Northridge,0.45691490852459854
6037228210,Northridge,0.4562177379539466
6037228220,Northridge,0.45648093279242385
6037228310,Northridge,0.4557492178116518
6037228320,Northridge,0.45575366578128773
6037228410,Northridge,0.20800000000000002
6037228420,Northridge,0.4554293374881836
6037228500,Northridge,0.45556883681122834
6037228600,Northridge,0.45593528885172974
6037228710,Northridge,0.45635993669009717
6037228720,Northridge,0.45669295994828496
6037228800,Northridge,0.45736028156169234
6037228900,Northridge,0.4572468853245776
6037229100,Northridge,0.4564554283175254
6037229200,Northridge,0.45596288051350414
6037229300,Northridge,0.4555596724809875
6037229410,Northridge,0.4555423414495065
6037229420,Northridge,0.45593104925067673
6037231100,Northridge,0.20800000000000002
6037231210,Northridge,0.2928079715778642
6037231220,Northridge,0.20800000000000002
6037231301,Northridge,0.29369111327081104
6037231302,Northridge,0.29487239158273604
6037231400,Northridge,0.2969700753093077
6037231500,Northridge,0.2973677595003596
6037231601,Northridge,0.29460626779796995
6037231602,Northridge,0.293429031375377
6037231603,Northridge,0.29238037739163036
6037231710,Northridge,0.20800000000000002
6037231720,Northridge,0.4550844573132111
6037231800,Northridge,0.45526057448781726
6037231901,Northridge,0.4553322573556667
6037231902,Northridge,0.4552650085081704
6037232110,Northridge,0.5973628674348812
6037232120,Northridge,0.45511024993096494
6037232200,Northridge,0.2936780319251273
6037232300,Northridge,0.29386063534479656
6037232401,Northridge,0.29699405988262695
6037232402,Northridge,0.2992317423250477
6037232500,Northridge,0.0035
6037232601,Northridge,0.5958553449237799
6037232602,Northridge,0.5960746027923521
6037232701,Northridge,0.5963963799465146
6037232702,Northridge,0.367
6037232800,Northridge,0.4552853167319225
6037234001,Northridge,0.3016204035833793
6037234002,Northridge,0.2999047398141398
6037234200,Northridge,0.30370292198175364
6037234301,Northridge,0.3079411240050145
6037234302,Northridge,0.30461292533935475
6037234501,Northridge,0.3052876720639679
6037234502,Northridge,0.30483155664046474
6037234600,Northridge,0.0035
6037234700,Northridge,0.0035
6037234800,Northridge,0.0035
6037234901,Northridge,0.0035
6037234902,Northridge,0.0035
6037235100,Northridge,0.0035
6037235201,Northridge,0.5918243350531465
6037235202,Northridge,0.0035
6037236001,Northridge,0.2647580626840983
6037236101,Northridge,0.3091285470116205
6037236102,Northridge,0.3140802370001541
6037236203,Northridge,0.30925914928207154
6037236204,Northridge,0.31428554423755606
6037236205,Northridge,0.31458098029860737
6037236206,Northridge,0.31167942852696495
6037236400,Northridge,0.3283496874023904
6037237101,Northridge,0.595229874368097
6037237102,Northridge,0.367
6037237201,Northridge,0.5948015568839563
6037237202,Northridge,0.5944389451454619
6037237300,Northridge,0.5926255519040005
6037237401,Northridge,0.5935476724892915
6037237402,Northridge,0.5930473173493858
6037237500,Northridge,0.5940350743448441
