OSHPD_ID,PERM_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
406196994,,ADVANCED HOME HEALTH CARE,550000509,Home Health Agency,123 S Jackson St,Glendale,91205,19,Los Angeles,Not Applicable,,Open,2012-10-26,Home Health Agency/Hospice,Home Health Agency,34.14536750,-118.25024550
406196995,,"EGIDA HOME HEALTH CARE, INC.",550000530,Home Health Agency,13701 RIVERSIDE DR,SHERMAN OAKS,91423,19,Los Angeles,Not Applicable,,Open,2018-12-07,Home Health Agency/Hospice,Home Health Agency,34.15791520,-118.43162520
406196997,,"ROYAL HEALTH HOMECARE AGENCY, INC.",550000373,Home Health Agency,1272 CENTER COURT DRIVE,COVINA,91724,19,Los Angeles,Not Applicable,,Open,2016-11-08,Home Health Agency/Hospice,Home Health Agency,34.07266060,-117.86415570
406196998,,COMMUNITY CARE HOSPICE,980001487,Hospice,115 E  FOOTHILL BLVD,GLENDORA,91741,19,Los Angeles,Not Applicable,,Open,2025-03-14,Home Health Agency/Hospice,Hospice,34.13622260,-117.86475440
406197000,,"A&G HOSPICE CARE, INC",550006401,Hospice,6621 VAN NUYS BLVD,VAN NUYS,91405,19,Los Angeles,Not Applicable,,Open,2023-06-08,Home Health Agency/Hospice,Hospice,34.19132150,-118.44892710
406197001,,"LIVI'S HOME HEALTH CARE, INC.",550000360,Home Health Agency,1224 E BROADWAY,GLENDALE,91205,19,Los Angeles,Not Applicable,,Open,2010-03-27,Home Health Agency/Hospice,Home Health Agency,34.14594880,-118.23866000
406197002,,NURSES PLUS HOSPICE,980001562,Hospice,11060 ARTESIA BLVD,CERRITOS,90703,19,Los Angeles,Not Applicable,,Open,2018-11-06,Home Health Agency/Hospice,Hospice,33.87203840,-118.09786550
406197005,,EXCELLENT QUALITY HOSPICE INC.,550006465,Hospice,6308 WOODMAN AVE,VAN NUYS,91401,19,Los Angeles,Not Applicable,,Open,2023-06-24,Home Health Agency/Hospice,Hospice,34.18514330,-118.43086290
406197006,,"GRAND HOSPICE, INC.",550006466,Hospice,229 N CENTRAL AVE,GLENDALE,91203,19,Los Angeles,Not Applicable,,Open,2023-06-18,Home Health Agency/Hospice,Hospice,34.14909160,-118.25833530
406197007,,"QUEEN HOSPICE CARE, INC",550006314,Hospice,7200 VINELAND AVE,SUN VALLEY,91352,19,Los Angeles,Not Applicable,,Open,2023-05-15,Home Health Agency/Hospice,Hospice,34.20165030,-118.36984380
406197008,,"CALI EXPRESS HOME HEALTH CARE, INC.",550008413,Home Health Agency,502 W ROUTE 66,GLENDORA,91740,19,Los Angeles,Not Applicable,,Open,2023-07-26,Home Health Agency/Hospice,Home Health Agency,34.12845240,-117.87111460
406197009,,DEDICATED HEALTH CARE MANAGEMENT,550008391,Home Health Agency,11100 VALLEY BLVD,EL MONTE,91731,19,Los Angeles,Not Applicable,,Open,2023-07-30,Home Health Agency/Hospice,Home Health Agency,34.07358220,-118.03373350
406197012,,"STAR CARE HOME HEALTH, INC.",980001589,Home Health Agency,10660 WHITE OAK AVE,GRANADA HILLS,91344,19,Los Angeles,Not Applicable,,Open,2018-01-31,Home Health Agency/Hospice,Home Health Agency,34.26392930,-118.51940170
406197013,,"SERENE HOME HEALTH, INC.",980001403,Home Health Agency,644 W BROADWAY,GLENDALE,91204,19,Los Angeles,Not Applicable,,Open,2021-08-14,Home Health Agency/Hospice,Home Health Agency,34.14649420,-118.26863020
406197014,,"FIVE STAR HOME HEALTH, INC.",980001521,Home Health Agency,8616 LA TIJERA BLVD,LOS ANGELES,90045,19,Los Angeles,Not Applicable,,Open,2011-06-06,Home Health Agency/Hospice,Home Health Agency,33.95923050,-118.39150390
406197015,,"OUR LADY OF REFUGE HOME CARE, INC.",980001551,Home Health Agency,4000 W MAGNOLIA BLVD,BURBANK,91505,19,Los Angeles,Not Applicable,,Open,2007-07-16,Home Health Agency/Hospice,Home Health Agency,34.16647230,-118.35009560
406197016,,EAST WEST HOME HEALTH,980001134,Home Health Agency,11818 SOUTH ST,CERRITOS,90703,19,Los Angeles,Not Applicable,,Open,2016-06-03,Home Health Agency/Hospice,Home Health Agency,33.85751030,-118.08096170
406197019,,"KEY TO HEALTH HOMECARE, INC.",980001635,Home Health Agency,7141 VALJEAN AVE,VAN NUYS,91406,19,Los Angeles,Not Applicable,,Open,2021-07-27,Home Health Agency/Hospice,Home Health Agency,34.20047770,-118.48627910
406197023,,"ST. LUKE HOME HEALTH CARE, INC.",550000438,Home Health Agency,412 W BROADWAY,GLENDALE,91204,19,Los Angeles,Not Applicable,,Open,2014-03-14,Home Health Agency/Hospice,Home Health Agency,34.14656800,-118.26157020
406197024,,"OUTREACH HOME HEALTH SERVICES, INC.",980001509,Home Health Agency,1170 DURFEE AVE,SOUTH EL MONTE,91733,19,Los Angeles,Not Applicable,,Open,2010-12-06,Home Health Agency/Hospice,Home Health Agency,34.03545860,-118.04140030
406197025,,SILVERADO HOSPICE,550000578,Hospice,15821 VENTURA BLVD,ENCINO,91436,19,Los Angeles,Not Applicable,,Open,2019-04-15,Home Health Agency/Hospice,Hospice,34.15600150,-118.47808180
406197026,,ARCHANGEL HOME HEALTH INC.,550000586,Home Health Agency,16446 WOODRUFF AVE,BELLFLOWER,90706,19,Los Angeles,Not Applicable,,Open,2015-05-05,Home Health Agency/Hospice,Home Health Agency,33.88389220,-118.11704550
406197027,,REMITA HEALTH,550000416,Hospice,3415 S Sepulveda Blvd,Los Angeles,90034,19,Los Angeles,Not Applicable,,Open,2014-01-13,Home Health Agency/Hospice,Hospice,34.02007380,-118.42388610
406197028,,TRANQUIL CARE HOSPICE,550000405,Hospice,700 N CENTRAL AVE,GLENDALE,91203,19,Los Angeles,Not Applicable,,Open,2023-06-22,Home Health Agency/Hospice,Hospice,34.15710060,-118.25745540
406197029,,VIRGINIA HOME CARE AGENCY,980001396,Home Health Agency,1 W CALIFORNIA BLVD,PASADENA,91105,19,Los Angeles,Not Applicable,,Open,2015-10-08,Home Health Agency/Hospice,Home Health Agency,34.13616640,-118.15142930
406197032,,"OCEANSIDE HOME HEALTH, INC.",550008385,Home Health Agency,6815 SEPULVEDA BLVD,VAN NUYS,91405,19,Los Angeles,Not Applicable,,Open,2023-02-01,Home Health Agency/Hospice,Home Health Agency,34.19427220,-118.46659130
406197035,,LONG BEACH HEALTH CARE,980000625,Home Health Agency,3505 LONG BEACH BLVD,LONG BEACH,90807,19,Los Angeles,Not Applicable,,Open,2007-08-27,Home Health Agency/Hospice,Home Health Agency,33.82055640,-118.18978080
406197037,,CROWN HOME HEALTH AGENCY,550008364,Home Health Agency,1815 E WORKMAN AVE,WEST COVINA,91791,19,Los Angeles,Not Applicable,,Open,2023-07-26,Home Health Agency/Hospice,Home Health Agency,34.07576130,-117.90672930
406197038,,"ART HOME HEALTH CARE, INC.",550000529,Home Health Agency,16661 VENTURA BLVD.,ENCINO,91436,19,Los Angeles,Not Applicable,,Open,2020-08-13,Home Health Agency/Hospice,Home Health Agency,34.15847920,-118.49634100
406197039,,EMO HOME HEALTHCARE INC,550005122,Home Health Agency,18520 BURBANK BLVD,TARZANA,91356,19,Los Angeles,Not Applicable,,Open,2023-08-18,Home Health Agency/Hospice,Home Health Agency,34.17219780,-118.53688750
406197043,,SOCAL HEALTH CARE SERVICES INC,550008703,Home Health Agency,12444 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Not Applicable,,Open,2023-08-12,Home Health Agency/Hospice,Home Health Agency,34.18643900,-118.40441200
406197046,,HOME HEALTH CARE DYNASTY,550000389,Home Health Agency,4730 WOODMAN AVE,LOS ANGELES,91423,19,Los Angeles,Not Applicable,,Open,2022-11-03,Home Health Agency/Hospice,Home Health Agency,34.15669770,-118.43088460
406197049,,ARCHWOOD HOME HEALTH CARE,550008718,Home Health Agency,6912 OWENSMOUTH AVE,CANOGA PARK,91303,19,Los Angeles,Not Applicable,,Open,2023-08-29,Home Health Agency/Hospice,Home Health Agency,34.19602310,-118.60130840
406197050,,GOOD HOPE HEALTH SERVICES INC,550008720,Home Health Agency,11755 VICTORY BLVD,NORT HOLLYWOOD,91606,19,Los Angeles,Not Applicable,,Open,2023-09-05,Home Health Agency/Hospice,Home Health Agency,34.18693800,-118.38978630
406197051,,NEW VISION HOME HEALTH AGENCY,980001259,Home Health Agency,12145 MORA DR,SANTA FE SPRINGS,90670,19,Los Angeles,Not Applicable,,Open,2014-11-19,Home Health Agency/Hospice,Home Health Agency,33.94065820,-118.07407760
406197054,,KAISER FDN. HOSP. VALLEYS CON. CARE - LANCASTER - BRANCH,980000511,Home Health Agency,1050 COMMERCE CENTER DR,LANCASTER,93534,19,Los Angeles,Not Applicable,,Open,2007-11-27,Home Health Agency/Hospice,Home Health Agency,34.67241370,-118.14937130
406197055,,"ELITE HOME CARE, INC.",550000624,Home Health Agency,3807  SIERRA HWY,ACTON,93510,19,Los Angeles,Not Applicable,,Open,2007-11-09,Home Health Agency/Hospice,Home Health Agency,34.49373550,-118.19901440
406197056,,"INTRA CARE HOME HEALTH PROVIDERS, INC.",980001387,Home Health Agency,4929 WILSHIRE BLVD,LOS ANGELES,90010,19,Los Angeles,Not Applicable,,Open,2007-10-24,Home Health Agency/Hospice,Home Health Agency,34.06234760,-118.33828920
406197059,,FIVE STAR HOME HOSPICE,550000632,Hospice,1028 N LAKE AVE,PASADENA,91104,19,Los Angeles,Not Applicable,,Open,2008-09-22,Home Health Agency/Hospice,Hospice,34.16376200,-118.13190090
406197061,,AVEANNA HEALTHCARE,550000657,Home Health Agency,19191 S VERMONT AVE,TORRANCE,90502,19,Los Angeles,Not Applicable,,Open,2013-11-19,Home Health Agency/Hospice,Home Health Agency,33.85638020,-118.29135120
406197063,,LA METROPOLITAN HOME HEALTH INCORPORATED,550000441,Home Health Agency,17100 PIONEER BLVD,ARTESIA,90701,19,Los Angeles,Not Applicable,,Open,2011-05-08,Home Health Agency/Hospice,Home Health Agency,33.87578050,-118.08076410
406197064,,"AGB HOME HEALTH, INC.",980001322,Home Health Agency,40 N ALTADENA DR,PASADENA,91107,19,Los Angeles,Not Applicable,,Open,2024-11-16,Home Health Agency/Hospice,Home Health Agency,34.14684170,-118.09834020
406197067,,"ATTENTIVE SERVICES HOME HEALTH, INC",980001338,Home Health Agency,11240 MAGNOLIA BLVD,NORTH HOLLYWOOD,91601,19,Los Angeles,Not Applicable,,Open,2019-05-17,Home Health Agency/Hospice,Home Health Agency,34.16467390,-118.37601430
406197071,,"XL CARE, INC.",980001478,Home Health Agency,20350 VENTURA BLVD,WOODLAND HILLS,91364,19,Los Angeles,Not Applicable,,Open,2020-11-03,Home Health Agency/Hospice,Home Health Agency,34.16887610,-118.57589660
406197076,,"CARE PROVIDERS, INC.",980001224,Home Health Agency,3325 WILSHIRE BLVD,LOS ANGELES,90010,19,Los Angeles,Not Applicable,,Open,2008-01-29,Home Health Agency/Hospice,Home Health Agency,34.06195650,-118.29512020
406197077,,MEDIA HOME HEALTH,550000406,Home Health Agency,225 E BROADWAY,GLENDALE,91205,19,Los Angeles,Not Applicable,,Open,2015-02-02,Home Health Agency/Hospice,Home Health Agency,34.14663890,-118.25311910
406197078,,GRACE HOME HEALTH CARE,980000947,Home Health Agency,1739 TERMINO AVE,LONG BEACH,90804,19,Los Angeles,Not Applicable,,Open,2008-01-07,Home Health Agency/Hospice,Home Health Agency,33.78888760,-118.14608440
406197079,,"MOTHER THERESA'S HOME HEALTH SERVICES, INC",980001539,Home Health Agency,847 N HOLLYWOOD WAY,BURBANK,91505,19,Los Angeles,Not Applicable,,Open,2008-03-21,Home Health Agency/Hospice,Home Health Agency,34.16575090,-118.34624050
406197080,,CENTRAL HOME HEALTH AGENCY,550000679,Home Health Agency,220 S KENWOOD ST,GLENDALE,91205,19,Los Angeles,Not Applicable,,Open,2021-11-15,Home Health Agency/Hospice,Home Health Agency,34.14357690,-118.25116790
406197083,,"HEAVEN HOME HEALTH CARE, INC",550000670,Home Health Agency,14557 Friar St,Van Nuys,91411,19,Los Angeles,Not Applicable,,Open,2014-11-23,Home Health Agency/Hospice,Home Health Agency,34.18594980,-118.45072460
406197086,,"STAR HOME HEALTH RESOURCES, INC.",980001081,Home Health Agency,1768 ARROW HWY,LA VERNE,91750,19,Los Angeles,Not Applicable,,Open,2007-12-12,Home Health Agency/Hospice,Home Health Agency,34.09909090,-117.77780430
406197089,,GREATER HOME HEALTH CARE INCORPORATED,550000528,Home Health Agency,2400 W CARSON ST,TORRANCE,90501,19,Los Angeles,Not Applicable,,Open,2019-05-04,Home Health Agency/Hospice,Home Health Agency,33.83093240,-118.32637830
406197092,,ASAP HOME HEALTH SERVICE,980001089,Home Health Agency,602 COMMERCE AVE,PALMDALE,93551,19,Los Angeles,Not Applicable,,Open,2008-02-13,Home Health Agency/Hospice,Home Health Agency,34.58920110,-118.14102320
406197093,,"UNISON HEALTH SERVICES, INC.",980001441,Home Health Agency,2200 S FREMONT AVE,ALHAMBRA,91803,19,Los Angeles,Not Applicable,,Open,2024-12-23,Home Health Agency/Hospice,Home Health Agency,34.06755250,-118.14912860
406197094,,"SUPREME VISITING NURSES, INC.",550000683,Home Health Agency,15310 S AVALON BLVD,COMPTON,90220,19,Los Angeles,Not Applicable,,Open,2022-02-19,Home Health Agency/Hospice,Home Health Agency,33.89283560,-118.26499550
406197095,,"STAR WORLD HOME HEALTH CARE SERVICES, INC.",980001615,Home Health Agency,7400 VAN NUYS BLVD.,VAN NUYS,91405,19,Los Angeles,Not Applicable,,Open,2007-11-08,Home Health Agency/Hospice,Home Health Agency,34.20588490,-118.44836200
406197097,,"HOMELIVING HEALTH PROVIDERS, INC.",550000696,Home Health Agency,18321 VENTURA BLVD,TARZANA,91356,19,Los Angeles,Not Applicable,,Open,2013-01-29,Home Health Agency/Hospice,Home Health Agency,34.16735960,-118.53137680
406197098,,"BLUE SKY HOME HEALTH, INC.",550000595,Home Health Agency,6450 BELLINGHAM AVE,NORTH HOLLYWOOD,91606,19,Los Angeles,Not Applicable,,Open,2008-02-04,Home Health Agency/Hospice,Home Health Agency,34.18816310,-118.39848780
406197103,,"ALL HEARTS HOME HEALTH CARE, INC",550008597,Home Health Agency,11350 VENTURA BLVD,STUDIO CITY,91604,19,Los Angeles,Not Applicable,,Open,2023-05-30,Home Health Agency/Hospice,Home Health Agency,34.13996640,-118.37743610
406197104,,ROZE ROOM HOSPICE OF THE VALLEY,980001512,Hospice,18107 SHERMAN WAY,RESEDA,91335,19,Los Angeles,Not Applicable,,Open,2017-06-02,Home Health Agency/Hospice,Hospice,34.20147780,-118.52772220
406197105,,"AMICABLE HOMECARE, INC",980001109,Home Health Agency,11829 SOUTH ST,CERRITOS,90703,19,Los Angeles,Not Applicable,,Open,2022-02-02,Home Health Agency/Hospice,Home Health Agency,33.85916120,-118.08115600
406197107,,GLENMARK NURSING CARE SERVICES INC.,550006330,Hospice,2600 FOOTHILL BLVD,LA CRESCENTA,91214,19,Los Angeles,Not Applicable,,Open,2023-05-17,Home Health Agency/Hospice,Hospice,34.22093410,-118.23539340
406197108,,"QUEST HOME HEALTH, INC.",550000713,Home Health Agency,3316 W VICTORY BLVD,BURBANK,91505,19,Los Angeles,Not Applicable,,Open,2017-07-18,Home Health Agency/Hospice,Home Health Agency,34.18451270,-118.34751750
406197112,,"MISSION HOSPICE, INC",550006421,Hospice,18747 SHERMAN WAY,RESEDA,91335,19,Los Angeles,Not Applicable,,Open,2023-05-29,Home Health Agency/Hospice,Hospice,34.20142590,-118.54202620
406197113,,CHERISH HOSPICE,550000418,Hospice,2340 PLAZA DEL AMO,TORRANCE,90501,19,Los Angeles,Not Applicable,,Open,2008-03-13,Home Health Agency/Hospice,Hospice,33.83027600,-118.32427090
406197114,,"MIRACLE HOME HEALTH CARE, INC",550000736,Home Health Agency,5670 WILSHIRE BLVD,LOS ANGELES,90036,19,Los Angeles,Not Applicable,,Open,2017-07-25,Home Health Agency/Hospice,Home Health Agency,34.06200990,-118.35218010
406197116,,TOTAL CARE HOME HEALTH SERVICES,550000737,Home Health Agency,4201 LONG BEACH BLVD,LONG BEACH,90807,19,Los Angeles,Not Applicable,,Open,2016-03-24,Home Health Agency/Hospice,Home Health Agency,33.83467220,-118.18965400
406197117,,"LAVANDA HOME HEALTH CARE AGENCY, INC.",980001555,Home Health Agency,3033 N AVON ST,BURBANK,91504,19,Los Angeles,Not Applicable,,Open,2017-05-01,Home Health Agency/Hospice,Home Health Agency,34.20546570,-118.34782660
406197122,,"ACTIVE HOSPICE CARE, INC",550000320,Hospice,704 S VICTORY BLVD,BURBANK,91502,19,Los Angeles,Not Applicable,,Open,2008-05-19,Home Health Agency/Hospice,Hospice,34.16902460,-118.31067460
406197123,,"TWINS QUALITY HOME HEALTH CARE, INC.",980001508,Home Health Agency,240 S GLENDALE AVE,GLENDALE,91205,19,Los Angeles,Not Applicable,,Open,2025-03-01,Home Health Agency/Hospice,Home Health Agency,34.14318300,-118.24839630
406197127,,"A TO Z HOME HEALTH, INC.",550000480,Home Health Agency,212 N GLENDALE AVE,GLENDALE,91206,19,Los Angeles,Not Applicable,,Open,2014-01-13,Home Health Agency/Hospice,Home Health Agency,34.14863760,-118.24583260
406197128,,ENHANCEDCARE HOME HEALTH,050000589,Home Health Agency,924 BUENA VISTA ST,DUARTE,91010,19,Los Angeles,Not Applicable,,Open,2021-12-13,Home Health Agency/Hospice,Home Health Agency,34.14174120,-117.97729700
406197129,,"PLATINUM CARE HOME HEALTH, INC",550000731,Home Health Agency,16909 Parthenia St,North Hills,91343,19,Los Angeles,Not Applicable,,Open,2021-04-13,Home Health Agency/Hospice,Home Health Agency,34.22903110,-118.50072730
406197130,,"CENTRAL HOME HEALTHCARE, INC.",980001501,Home Health Agency,221 S. VERDUGO RD.,GLENDALE,91205,19,Los Angeles,Not Applicable,,Open,2018-10-03,Home Health Agency/Hospice,Home Health Agency,34.14373290,-118.23481170
406197132,,ARISE HOME CARE CORP,980001463,Home Health Agency,1420 N CLAREMONT BLVD,CLAREMONT,91711,19,Los Angeles,Not Applicable,,Open,2010-01-31,Home Health Agency/Hospice,Home Health Agency,34.10850450,-117.70157940
406197133,,"UNITED HOME HEALTH AGENCY, INC.",550000748,Home Health Agency,4001 W Alameda Ave,Burbank,91505,19,Los Angeles,Not Applicable,,Open,2018-01-10,Home Health Agency/Hospice,Home Health Agency,34.15324620,-118.34376290
406197134,,ACCREDITED HOME HEALTH SERVICES - BRANCH,980000753,Home Health Agency,572 E GREEN ST,PASADENA,91101,19,Los Angeles,Not Applicable,,Open,2013-11-25,Home Health Agency/Hospice,Home Health Agency,34.14438790,-118.13864620
406197135,,"VALLEY HOME HEALTH CARE AGENCY, INC.",550000733,Home Health Agency,5530 CORBIN AVE,TARZANA,91356,19,Los Angeles,Not Applicable,,Open,2010-07-01,Home Health Agency/Hospice,Home Health Agency,34.17178630,-118.56183230
406197136,,"LIFELINK HEALTH PROVIDERS, INC.",550000734,Home Health Agency,211 W FOOTHILL BLVD,GLENDORA,91741,19,Los Angeles,Not Applicable,,Open,2017-07-26,Home Health Agency/Hospice,Home Health Agency,34.13623940,-117.86721600
406197137,,"OPTIMA HEALTH CARE, INC.",550000739,Home Health Agency,4532 RINETTI LN,LA CANADA FLINTRIDGE,91011,19,Los Angeles,Not Applicable,,Open,2012-05-01,Home Health Agency/Hospice,Home Health Agency,34.20191890,-118.19171500
406197139,,ABLE HANDS HOME HEALTH CARE,550000287,Home Health Agency,18780 AMAR RD,WALNUT,91789,19,Los Angeles,Not Applicable,,Open,2008-05-16,Home Health Agency/Hospice,Home Health Agency,34.02770970,-117.89235610
406197140,,MADISON HEALTH CARE,980000782,Home Health Agency,18750 OXNARD ST,TARZANA,91356,19,Los Angeles,Not Applicable,,Open,2008-06-09,Home Health Agency/Hospice,Home Health Agency,34.17947660,-118.54273250
406197141,,"PERFECT HARMONY HOME HEALTH, INC.",550008290,Home Health Agency,11484 1/2 BURBANK BLVD,NORTH HOLLYWOOD,91601,19,Los Angeles,Not Applicable,,Open,2023-06-22,Home Health Agency/Hospice,Home Health Agency,34.17238330,-118.38519750
406197142,,"ALFA HOME HEALTH, INC.",550008600,Home Health Agency,1314 W GLENOAKS BLVD,GLENDALE,91201,19,Los Angeles,Not Applicable,,Open,2023-05-11,Home Health Agency/Hospice,Home Health Agency,34.16628550,-118.28376940
406197144,,"EFFORT HOSPICE, INC.",550006363,Hospice,19531 VENTURA BLVD,TARZANA,91356,19,Los Angeles,Not Applicable,,Open,2023-05-25,Home Health Agency/Hospice,Hospice,34.17301570,-118.55907080
406197145,,"HOME HEALTH 4U, INC.",550000765,Home Health Agency,15650 DEVONSHIRE ST,GRANADA HILLS,91344,19,Los Angeles,Not Applicable,,Open,2009-08-25,Home Health Agency/Hospice,Home Health Agency,34.25700040,-118.47362160
406197146,,CALIFORNIA HEALTHCARE SERVICES,550000732,Home Health Agency,13658 HAWTHORNE BLVD,HAWTHORNE,90250,19,Los Angeles,Not Applicable,,Open,2008-05-30,Home Health Agency/Hospice,Home Health Agency,33.90794490,-118.35199320
406197147,,"CRESCENT HEALTHCARE, INC.",060000775,Home Health Agency,11980 TELEGRAPH RD,SANTA FE SPRINGS,90670,19,Los Angeles,Not Applicable,,Open,2022-07-15,Home Health Agency/Hospice,Home Health Agency,33.94332510,-118.07779170
406197152,,ACCENTCARE HOSPICE & PALLIATIVE CARE OF CALIFORNIA - LOS ANGELES,980001546,Hospice,320 ARDEN AVE,GLENDALE,91203,19,Los Angeles,Not Applicable,,Open,2009-04-20,Home Health Agency/Hospice,Hospice,34.15818430,-118.25892070
406197153,,"JCH MEDCARE SERVICES, LLC",980001377,Hospice,733 W CARSON ST,TORRANCE,90502,19,Los Angeles,Not Applicable,,Open,2020-01-01,Home Health Agency/Hospice,Hospice,33.83195910,-118.28855570
406197156,,"OPTIMUM HOME HEALTHCARE, INC.",550000671,Home Health Agency,20121 VENTURA BLVD,WOODLAND HILLS,91364,19,Los Angeles,Not Applicable,,Open,2008-04-16,Home Health Agency/Hospice,Home Health Agency,34.17087980,-118.57213600
406197158,,BRISTOL HOSPICE - GREATER LOS ANGELES,550000196,Hospice,4010 WATSON PLAZA DR,LAKEWOOD,90712,19,Los Angeles,Not Applicable,,Open,2021-02-09,Home Health Agency/Hospice,Hospice,33.83122840,-118.15423810
406197163,,BLESSED CARE HOSPICE INC.,550003311,Hospice,7301 TOPANGA CANYON BLVD,CANOGA PARK,91303,19,Los Angeles,Not Applicable,,Open,2024-05-30,Home Health Agency/Hospice,Hospice,34.20325620,-118.60632860
406197166,,CITADEL HOSPICE CARE,550006741,Hospice,901 S GLENDALE AVE,GLENDALE,91205,19,Los Angeles,Not Applicable,,Open,2023-08-26,Home Health Agency/Hospice,Hospice,34.13570610,-118.25181900
406197168,,"ETERNITY HOME HEALTH CARE, INC",550008144,Home Health Agency,1480 COLORADO BLVD,LOS ANGELES,90041,19,Los Angeles,Not Applicable,,Open,2023-08-18,Home Health Agency/Hospice,Home Health Agency,34.13897230,-118.19717170
406197169,,"PSL HOSPICE CARE, INC",550006156,Hospice,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Not Applicable,,Open,2023-03-31,Home Health Agency/Hospice,Hospice,34.18594170,-118.45051920
406197170,,"A GRADE HOSPICE AND PALLIATIVE CARE, INC.",550006328,Hospice,8700 RESEDA BLVD,NORTHRIDGE,91324,19,Los Angeles,Not Applicable,,Open,2023-05-28,Home Health Agency/Hospice,Hospice,34.23026170,-118.53570050
406197174,,"LIRA HOME HEALTH, INC.",550000852,Home Health Agency,12725 VENTURA BLVD,STUDIO CITY,91604,19,Los Angeles,Not Applicable,,Open,2019-01-05,Home Health Agency/Hospice,Home Health Agency,34.14572350,-118.41116220
406197175,,"LGA HOME HEALTH, INC",550000836,Home Health Agency,1314 W Glenoaks Blvd,Glendale,91201,19,Los Angeles,Not Applicable,,Open,2008-11-03,Home Health Agency/Hospice,Home Health Agency,34.16628550,-118.28376940
406197176,,"HEALTHY LIFE HOME CARE, INC.",550000816,Home Health Agency,16661 VENTURA BLVD,ENCINO,91436,19,Los Angeles,Not Applicable,,Open,2020-04-09,Home Health Agency/Hospice,Home Health Agency,34.15847920,-118.49634100
406197177,,"GENTLE HOME HEALTH CARE, INC.",550000781,Home Health Agency,21104 DEVONSHIRE ST,CHATSWORTH,91311,19,Los Angeles,Not Applicable,,Open,2021-01-17,Home Health Agency/Hospice,Home Health Agency,34.25688890,-118.59322480
406197179,,"SENTRY HOME HEALTH SERVICES, INC",550000813,Home Health Agency,210 S IRWINDALE AVE,AZUSA,91702,19,Los Angeles,Not Applicable,,Open,2008-10-23,Home Health Agency/Hospice,Home Health Agency,34.11925390,-117.93357980
406197180,,"PRIMAVERA HOME HEALTH, INC.",550000814,Home Health Agency,1241 S Glendale Ave,Glendale,91205,19,Los Angeles,Not Applicable,,Open,2019-01-31,Home Health Agency/Hospice,Home Health Agency,34.13068350,-118.25279930
406197181,,DIAMOND HEALTH CARE SERVICES,550000326,Hospice,14847 Proctor Ave,La Puente,91746,19,Los Angeles,Not Applicable,,Open,2008-10-23,Home Health Agency/Hospice,Hospice,34.02890360,-117.97250610
406197182,,"PRIVILEGE HOME HEALTH CARE, INC.",550000826,Home Health Agency,500 E. OLIVE AVE,BURBANK,91501,19,Los Angeles,Not Applicable,,Open,2018-11-14,Home Health Agency/Hospice,Home Health Agency,34.18442250,-118.30462280
406197184,,"CAREPOINTE HOME HEALTH SERVICES, INC.",550000777,Home Health Agency,454 E CARSON PLAZA DR,CARSON,90746,19,Los Angeles,Not Applicable,,Open,2012-12-20,Home Health Agency/Hospice,Home Health Agency,33.84647340,-118.26718880
406197186,,"BEST HOSPICE CARE, INC.",550006285,Hospice,3731 CAHUENGA BLVD,STUDIO CITY,91604,19,Los Angeles,Not Applicable,,Open,2023-05-04,Home Health Agency/Hospice,Hospice,34.13549790,-118.36203730
406197187,,"VICTORIA HOSPICE SERVICES, INC.",550000871,Hospice,12403 W SLAUSON AVE,WHITTIER,90606,19,Los Angeles,Not Applicable,,Open,2023-11-18,Home Health Agency/Hospice,Hospice,33.96069090,-118.05244260
406197188,,"SUPREME HEALTHCARE, INC.",550000872,Home Health Agency,28312 CONSTELLATION RD,VALENCIA,91355,19,Los Angeles,Not Applicable,,Open,2017-01-30,Home Health Agency/Hospice,Home Health Agency,34.45001530,-118.57533690
406197189,,"ADVANCED EFFORT HOSPICE, INC",550006779,Hospice,12444 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Not Applicable,,Open,2023-09-01,Home Health Agency/Hospice,Hospice,34.18643900,-118.40441200
406197190,,"PACIFIC RIM HOME HEALTH, INC.",550000870,Home Health Agency,2225 W COMMONWEALTH AVE,ALHAMBRA,91803,19,Los Angeles,Not Applicable,,Open,2019-07-30,Home Health Agency/Hospice,Home Health Agency,34.08839380,-118.15053320
406197191,,"MJ HOME HEALTH SERVICES, INC.",550000881,Home Health Agency,6450 Bellingham Ave,North Hollywood,91606,19,Los Angeles,Not Applicable,,Open,2016-10-10,Home Health Agency/Hospice,Home Health Agency,34.18816310,-118.39848780
406197192,,VLN HOME HEALTH INC,550008258,Home Health Agency,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Not Applicable,,Open,2023-06-06,Home Health Agency/Hospice,Home Health Agency,34.18594170,-118.45051920
