,TRACT,TRACTFIPS,SOVI_SCORE,NRI_ID
1987,208302,6037208302,98.16000366,T06037208302
1988,208401,6037208401,91.88999939,T06037208401
1989,208402,6037208402,85.79000092,T06037208402
1990,208501,6037208501,73.98999786,T06037208501
1991,208502,6037208502,97.55000305,T06037208502
1992,208610,6037208610,94.94999695,T06037208610
1993,208620,6037208620,93.58999634,T06037208620
1994,208710,6037208710,83.43000031,T06037208710
1995,208720,6037208720,93.33000183,T06037208720
1996,208801,6037208801,97.51999664,T06037208801
1997,208802,6037208802,90.37000275,T06037208802
1998,208902,6037208902,98.20999908,T06037208902
1999,208903,6037208903,96.94999695,T06037208903
2000,208904,6037208904,98,T06037208904
2001,209103,6037209103,99.29000092,T06037209103
2002,209104,6037209104,99.26000214,T06037209104
2003,209105,6037209105,98.09999847,T06037209105
2004,209106,6037209106,83.17001343,T06037209106
2005,209201,6037209201,38.16999817,T06037209201
2006,209202,6037209202,89.33999634,T06037209202
2007,209300,6037209300,98.13999939,T06037209300
2008,209401,6037209401,99.83000183,T06037209401
2009,209402,6037209402,99.58999634,T06037209402
2010,209403,6037209403,99.73999786,T06037209403
2011,209510,6037209510,97.41999817,T06037209510
2012,209520,6037209520,98.34999847,T06037209520
2013,209810,6037209810,98.36000061,T06037209810
2014,209820,6037209820,99.70999908,T06037209820
2015,210010,6037210010,99.41999817,T06037210010
2016,211000,6037211000,48.54000092,T06037211000
2017,211121,6037211121,77.26000214,T06037211121
2018,211122,6037211122,86.29000092,T06037211122
2019,211123,6037211123,58.40999985,T06037211123
2020,211124,6037211124,90.08000183,T06037211124
2021,211201,6037211201,87.98000336,T06037211201
2022,211202,6037211202,82.74001312,T06037211202
2023,211310,6037211310,91.73999786,T06037211310
2024,211320,6037211320,96.54000092,T06037211320
2025,211410,6037211410,91.20999908,T06037211410
2026,211420,6037211420,85.98999786,T06037211420
2027,211500,6037211500,61.02000046,T06037211500
2028,211701,6037211701,65.98999786,T06037211701
2029,211703,6037211703,86.41000366,T06037211703
2030,211704,6037211704,84.05000305,T06037211704
2031,211802,6037211802,85.48999786,T06037211802
2032,211803,6037211803,77.48000336,T06037211803
2033,211804,6037211804,93.37000275,T06037211804
2034,211910,6037211910,83.35001373,T06037211910
2035,211921,6037211921,74.62000275,T06037211921
2036,211922,6037211922,81.91999817,T06037211922
2037,212101,6037212101,66.23000336,T06037212101
2038,212102,6037212102,95.81001282,T06037212102
2039,212202,6037212202,93.19999695,T06037212202
2040,212203,6037212203,98.45999908,T06037212203
2041,212204,6037212204,91.5,T06037212204
2042,212303,6037212303,93.87999725,T06037212303
2043,212304,6037212304,93.33999634,T06037212304
2044,212305,6037212305,93.98000336,T06037212305
2045,212306,6037212306,95.90000153,T06037212306
2046,212410,6037212410,84.79000092,T06037212410
2047,212420,6037212420,93.51999664,T06037212420
2048,212501,6037212501,74.18000031,T06037212501
2049,212502,6037212502,89.16000366,T06037212502
2050,212610,6037212610,81.51000214,T06037212610
2051,212620,6037212620,92.91999817,T06037212620
2052,212701,6037212701,89.67001343,T06037212701
2053,212702,6037212702,56.45000076,T06037212702
2054,212800,6037212800,63.59999847,T06037212800
2055,212900,6037212900,93,T06037212900
2056,213100,6037213100,87.27999878,T06037213100
2057,213201,6037213201,96.95999908,T06037213201
2058,213202,6037213202,95.22000122,T06037213202
2059,213310,6037213310,82.45999908,T06037213310
2060,213320,6037213320,81.47000122,T06037213320
2061,213401,6037213401,94.26000214,T06037213401
2062,213402,6037213402,97.12000275,T06037213402
2063,214000,6037214000,39.38000107,T06037214000
2064,214100,6037214100,8.470000267,T06037214100
2065,214400,6037214400,24.45999908,T06037214400
2066,214501,6037214501,54.81999969,T06037214501
2067,214503,6037214503,47.38999939,T06037214503
2068,214504,6037214504,69.37000275,T06037214504
2069,214505,6037214505,9.840000153,T06037214505
2070,214600,6037214600,43.99000168,T06037214600
2071,214700,6037214700,42.15000153,T06037214700
2072,214800,6037214800,38.27999878,T06037214800
2073,214902,6037214902,53.52000046,T06037214902
2074,214903,6037214903,34.47999954,T06037214903
2075,214904,6037214904,13.59000015,T06037214904
2076,215101,6037215101,30.38999939,T06037215101
2077,215102,6037215102,31.29000092,T06037215102
2078,216100,6037216100,38.18999863,T06037216100
2079,216201,6037216201,27.21999931,T06037216201
2080,216202,6037216202,52.04999924,T06037216202
2081,216301,6037216301,4.820000172,T06037216301
2082,216302,6037216302,21.93000031,T06037216302
2083,216401,6037216401,69.87999725,T06037216401
2084,216402,6037216402,57.04999924,T06037216402
2085,216700,6037216700,49.58000183,T06037216700
2086,216800,6037216800,47.22999954,T06037216800
2087,216901,6037216901,44.15000153,T06037216901
2088,216902,6037216902,51.29000092,T06037216902
2089,217001,6037217001,46.04999924,T06037217001
2090,217002,6037217002,63.13999939,T06037217002
2091,217101,6037217101,67.12000275,T06037217101
2092,217102,6037217102,38.56999969,T06037217102
2093,217200,6037217200,86.83999634,T06037217200
2094,218110,6037218110,98.62999725,T06037218110
2095,218120,6037218120,93.98999786,T06037218120
2096,218210,6037218210,94.73000336,T06037218210
2097,218220,6037218220,79.18998718,T06037218220
2098,218300,6037218300,75.94000244,T06037218300
2099,218400,6037218400,86.33999634,T06037218400
2100,218500,6037218500,85.16000366,T06037218500
2101,218600,6037218600,74.26000214,T06037218600
2102,218701,6037218701,87.76999664,T06037218701
2103,218702,6037218702,93.47000122,T06037218702
2104,218800,6037218800,88.33999634,T06037218800
2105,218900,6037218900,94.55000305,T06037218900
2106,219010,6037219010,76.19000244,T06037219010
2107,219020,6037219020,91.93998718,T06037219020
2108,219300,6037219300,90.36000061,T06037219300
2109,219500,6037219500,46.63999939,T06037219500
2110,219700,6037219700,88.16000366,T06037219700
2111,219800,6037219800,87.26000214,T06037219800
2112,219901,6037219901,91.08000183,T06037219901
2113,219902,6037219902,73.11000061,T06037219902
2114,220000,6037220000,94.94999695,T06037220000
2115,220100,6037220100,84.80000305,T06037220100
2116,221110,6037221110,99.98000336,T06037221110
2117,221120,6037221120,94.65000153,T06037221120
2118,221210,6037221210,84.62000275,T06037221210
2119,221220,6037221220,92.18000031,T06037221220
2120,221302,6037221302,96.45999908,T06037221302
2121,221303,6037221303,97.33999634,T06037221303
2122,221304,6037221304,98.11000061,T06037221304
2123,221401,6037221401,97.25998688,T06037221401
2124,221402,6037221402,98.34999847,T06037221402
2125,221500,6037221500,99.84999847,T06037221500
2126,221601,6037221601,98.08999634,T06037221601
2127,221602,6037221602,84.89998627,T06037221602
2128,221710,6037221710,92.77999878,T06037221710
2129,221810,6037221810,88.30999756,T06037221810
2130,221820,6037221820,63.68999863,T06037221820
2131,221900,6037221900,86.02999878,T06037221900
2132,222001,6037222001,74.08000183,T06037222001
2133,222002,6037222002,99.04000092,T06037222002
2134,222100,6037222100,91.48999786,T06037222100
2135,222200,6037222200,91.88999939,T06037222200
2136,222500,6037222500,86.97000122,T06037222500
2137,222600,6037222600,93.43000031,T06037222600
2138,222700,6037222700,40.75,T06037222700
2139,224010,6037224010,93.40000153,T06037224010
2140,224020,6037224020,98.11000061,T06037224020
2141,224200,6037224200,94.55000305,T06037224200
2142,224310,6037224310,94.13999939,T06037224310
2143,224320,6037224320,99.81999969,T06037224320
2144,224410,6037224410,87.34999847,T06037224410
2145,224420,6037224420,98.94999695,T06037224420
2146,224600,6037224600,98.62000275,T06037224600
2147,224701,6037224701,62.45999908,T06037224701
2148,224702,6037224702,75.30000305,T06037224702
2149,226001,6037226001,92.91000366,T06037226001
2150,226002,6037226002,86.26999664,T06037226002
2151,226410,6037226410,96.26000214,T06037226410
2152,226420,6037226420,93.65000153,T06037226420
2153,226701,6037226701,67.48999786,T06037226701
2154,226702,6037226702,94.33999634,T06037226702
2155,227010,6037227010,96.36000061,T06037227010
2156,227020,6037227020,90.40000153,T06037227020
2157,228100,6037228100,86.01999664,T06037228100
2158,228210,6037228210,98.18998718,T06037228210
2159,228220,6037228220,98.83999634,T06037228220
2160,228310,6037228310,93.18000031,T06037228310
2161,228320,6037228320,92.37999725,T06037228320
2162,228410,6037228410,87.87000275,T06037228410
2163,228420,6037228420,88.41999817,T06037228420
2164,228500,6037228500,90.79000092,T06037228500
2165,228600,6037228600,98.29000092,T06037228600
2166,228710,6037228710,88.23000336,T06037228710
2167,228720,6037228720,90.51000214,T06037228720
2168,228800,6037228800,96.80999756,T06037228800
2169,228900,6037228900,96.80999756,T06037228900
2170,229100,6037229100,85.59999847,T06037229100
2171,229200,6037229200,86.97000122,T06037229200
2172,229300,6037229300,99.34999847,T06037229300
2173,229410,6037229410,80.93000031,T06037229410
2174,229420,6037229420,91.91999817,T06037229420
2175,231100,6037231100,98.54000092,T06037231100
2176,231210,6037231210,92.04000092,T06037231210
2177,231220,6037231220,99.52999878,T06037231220
2178,231301,6037231301,90.79000092,T06037231301
2179,231302,6037231302,69.12000275,T06037231302
2180,231400,6037231400,84.38999939,T06037231400
2181,231500,6037231500,84.16000366,T06037231500
2182,231601,6037231601,74.20999908,T06037231601
2183,231602,6037231602,74.37999725,T06037231602
2184,231603,6037231603,96.83999634,T06037231603
2185,231710,6037231710,95.74001312,T06037231710
2186,231720,6037231720,97.52999878,T06037231720
2187,231800,6037231800,97.48000336,T06037231800
2188,231901,6037231901,86.37000275,T06037231901
2189,231902,6037231902,94.59999847,T06037231902
2190,232110,6037232110,98.37000275,T06037232110
2191,232120,6037232120,96.15000153,T06037232120
2192,232200,6037232200,96.80000305,T06037232200
2193,232300,6037232300,91.37000275,T06037232300
2194,232401,6037232401,93,T06037232401
2195,232402,6037232402,76.44999695,T06037232402
2196,232500,6037232500,93.26999664,T06037232500
2197,232601,6037232601,75.41000366,T06037232601
2198,232602,6037232602,94.23000336,T06037232602
2199,232701,6037232701,92.23999786,T06037232701
2200,232702,6037232702,93.05000305,T06037232702
2201,232800,6037232800,90.69000244,T06037232800
2202,234001,6037234001,55.22000122,T06037234001
2203,234002,6037234002,82.59999847,T06037234002
2204,234200,6037234200,27.04000092,T06037234200
2205,234301,6037234301,13.64000034,T06037234301
2206,234302,6037234302,36.90999985,T06037234302
2207,234501,6037234501,92.30000305,T06037234501
2208,234502,6037234502,86.73999786,T06037234502
2209,234600,6037234600,92.18998718,T06037234600
2210,234700,6037234700,87.37999725,T06037234700
2211,234800,6037234800,76.93000031,T06037234800
2212,234901,6037234901,99.25,T06037234901
2213,234902,6037234902,99.44000244,T06037234902
2214,235100,6037235100,72.53999329,T06037235100
2215,235201,6037235201,85.25,T06037235201
2216,235202,6037235202,94.72000122,T06037235202
2217,236001,6037236001,35.66999817,T06037236001
2218,236101,6037236101,95.69000244,T06037236101
2219,236102,6037236102,75.58999634,T06037236102
2220,236203,6037236203,96.72000122,T06037236203
2221,236204,6037236204,96.47000122,T06037236204
2222,236205,6037236205,94.91999817,T06037236205
2223,236206,6037236206,95.56999969,T06037236206
2224,236400,6037236400,42.66999817,T06037236400
2225,237101,6037237101,86.76000214,T06037237101
2226,237102,6037237102,96.25,T06037237102
2227,237201,6037237201,78.19999695,T06037237201
2228,237202,6037237202,98.07998657,T06037237202
2229,237300,6037237300,79.66999817,T06037237300
2230,237401,6037237401,81.88999939,T06037237401
2231,237402,6037237402,84.08999634,T06037237402
2232,237500,6037237500,98.31999969,T06037237500
2233,237600,6037237600,97.80999756,T06037237600
2234,237710,6037237710,90.06001282,T06037237710
2235,237720,6037237720,92.63999939,T06037237720
2236,237800,6037237800,89.25,T06037237800
2237,237900,6037237900,92.83000183,T06037237900
2238,238000,6037238000,87.16000366,T06037238000
2239,238100,6037238100,85.05000305,T06037238100
2240,238200,6037238200,92.18998718,T06037238200
2241,238310,6037238310,96.76999664,T06037238310
2242,238320,6037238320,98.12999725,T06037238320
2243,238400,6037238400,86.23000336,T06037238400
2244,239201,6037239201,91.91000366,T06037239201
2245,239202,6037239202,95.11000061,T06037239202
2246,239310,6037239310,95.08000183,T06037239310
2247,239320,6037239320,90.79000092,T06037239320
2248,239330,6037239330,75.26000214,T06037239330
2249,239501,6037239501,94.08999634,T06037239501
2250,239502,6037239502,91.75,T06037239502
2251,239601,6037239601,98.00998688,T06037239601
2252,239602,6037239602,96.83999634,T06037239602
2253,239701,6037239701,94.05999756,T06037239701
2254,239702,6037239702,98.44999695,T06037239702
2255,239801,6037239801,93.12000275,T06037239801
2256,239802,6037239802,90.31999969,T06037239802
2257,240010,6037240010,95.37000275,T06037240010
2258,240020,6037240020,96.97000122,T06037240020
2259,240200,6037240200,97.56999969,T06037240200
2260,240301,6037240301,99.66000366,T06037240301
2261,240302,6037240302,92.52999878,T06037240302
2262,240401,6037240401,93.34999847,T06037240401
2263,240402,6037240402,92.37999725,T06037240402
2264,240500,6037240500,95.06001282,T06037240500
2265,240600,6037240600,97.19000244,T06037240600
2266,240700,6037240700,96.16000366,T06037240700
2267,240800,6037240800,98.94999695,T06037240800
2268,240901,6037240901,83.54000092,T06037240901
2269,240902,6037240902,86.61000061,T06037240902
2270,241001,6037241001,93.90000153,T06037241001
2271,241002,6037241002,87,T06037241002
2272,241110,6037241110,84.23000336,T06037241110
2273,241120,6037241120,99.69999695,T06037241120
2274,241201,6037241201,96.61000061,T06037241201
2275,241202,6037241202,99.58000183,T06037241202
2276,241300,6037241300,88.05999756,T06037241300
2277,241400,6037241400,93.69999695,T06037241400
2278,242000,6037242000,96.94999695,T06037242000
2279,242100,6037242100,95.88999939,T06037242100
2280,242201,6037242201,95.34999847,T06037242201
2281,242202,6037242202,98.02999878,T06037242202
2282,242300,6037242300,98.00998688,T06037242300
2283,242600,6037242600,98.16000366,T06037242600
2284,242700,6037242700,92.55999756,T06037242700
2285,243001,6037243001,90.73000336,T06037243001
2286,243002,6037243002,74.58000183,T06037243002
2287,243100,6037243100,98.81999969,T06037243100
2288,261102,6037261102,3.470000029,T06037261102
2289,261103,6037261103,2.25,T06037261103
2290,261104,6037261104,6.610000134,T06037261104
2291,261200,6037261200,7.32999897,T06037261200
2292,262100,6037262100,8.949999809,T06037262100
2293,262200,6037262200,23.47999954,T06037262200
2294,262301,6037262301,11.81000042,T06037262301
2295,262302,6037262302,4.800000191,T06037262302
2296,262303,6037262303,2.930000067,T06037262303
2297,262400,6037262400,3.819999933,T06037262400
2298,262501,6037262501,11.06000042,T06037262501
2299,262601,6037262601,8.079999924,T06037262601
2300,262604,6037262604,17.01000023,T06037262604
2301,262704,6037262704,31.77000046,T06037262704
2302,262706,6037262706,18.01000023,T06037262706
2303,262802,6037262802,8.090000153,T06037262802
2304,264000,6037264000,10.93999958,T06037264000
2305,264102,6037264102,23.20999908,T06037264102
2306,264103,6037264103,25.62000084,T06037264103
2307,264303,6037264303,8.159999847,T06037264303
2308,264304,6037264304,23.81999969,T06037264304
2309,264305,6037264305,29.78000069,T06037264305
2310,264306,6037264306,8.690000534,T06037264306
2311,265100,6037265100,20.87000084,T06037265100
2312,265201,6037265201,58.20000076,T06037265201
2313,265203,6037265203,51.72000122,T06037265203
2314,265204,6037265204,35.43999863,T06037265204
2315,265301,6037265301,67.25,T06037265301
2316,265303,6037265303,48.79999924,T06037265303
2317,265304,6037265304,67.25,T06037265304
2318,265306,6037265306,62.61999893,T06037265306
2319,265307,6037265307,23.36000061,T06037265307
2320,265410,6037265410,12.47000027,T06037265410
2321,265420,6037265420,7.110000134,T06037265420
2322,265521,6037265521,46.02999878,T06037265521
2323,265522,6037265522,36.13000107,T06037265522
2324,265523,6037265523,20.40999985,T06037265523
2325,265524,6037265524,31.35000038,T06037265524
2326,265601,6037265601,51.79999924,T06037265601
2327,265602,6037265602,31.54000092,T06037265602
2328,265701,6037265701,29.70999908,T06037265701
2329,265702,6037265702,51.25999832,T06037265702
2330,267101,6037267101,38.79000092,T06037267101
2331,267102,6037267102,41.68000031,T06037267102
2332,267201,6037267201,21.56999969,T06037267201
2333,267202,6037267202,24.87000084,T06037267202
2334,267300,6037267300,59.58000183,T06037267300
2335,267403,6037267403,37.54999924,T06037267403
2336,267404,6037267404,28.06999969,T06037267404
2337,267405,6037267405,29.76000023,T06037267405
2338,267406,6037267406,37,T06037267406
2339,267502,6037267502,55.06999969,T06037267502
2340,267503,6037267503,10.72000027,T06037267503
2341,267504,6037267504,37.33000183,T06037267504
2342,267600,6037267600,39.90000153,T06037267600
2343,267700,6037267700,44.13000107,T06037267700
2344,267800,6037267800,45.13999939,T06037267800
2345,267901,6037267901,53.70999908,T06037267901
2346,267902,6037267902,24.79999924,T06037267902
2347,269000,6037269000,25.65999985,T06037269000
2348,269100,6037269100,60.65000153,T06037269100
2349,269300,6037269300,8.590000153,T06037269300
2350,269500,6037269500,2.119999886,T06037269500
2351,269601,6037269601,61.75,T06037269601
2352,269602,6037269602,88.13999939,T06037269602
2353,269700,6037269700,61.81999969,T06037269700
2354,269800,6037269800,35.38000107,T06037269800
2355,269903,6037269903,56.31000137,T06037269903
2356,269905,6037269905,31.48999977,T06037269905
2357,269906,6037269906,27.94000053,T06037269906
2358,269907,6037269907,17.79000092,T06037269907
2359,269908,6037269908,29.72999954,T06037269908
2360,269909,6037269909,56.33000183,T06037269909
2361,270101,6037270101,8.829999924,T06037270101
2362,270102,6037270102,45.81000137,T06037270102
2363,270200,6037270200,68.87999725,T06037270200
2364,270300,6037270300,47.75,T06037270300
2365,271100,6037271100,61.34000015,T06037271100
2366,271200,6037271200,36.04000092,T06037271200
2367,271300,6037271300,44.63000107,T06037271300
2368,271400,6037271400,10.17000008,T06037271400
2369,271500,6037271500,34.54999924,T06037271500
2370,271600,6037271600,21.96999931,T06037271600
2371,271702,6037271702,54.93999863,T06037271702
2372,271703,6037271703,19.44000053,T06037271703
2373,271704,6037271704,43.95999908,T06037271704
2374,271801,6037271801,53.08000183,T06037271801
2375,271803,6037271803,46.49000168,T06037271803
2376,271804,6037271804,34.13999939,T06037271804
2377,271901,6037271901,41.13000107,T06037271901
2378,271902,6037271902,54.20000076,T06037271902
2379,272100,6037272100,48.90000153,T06037272100
2380,272201,6037272201,58.13000107,T06037272201
2381,272202,6037272202,63.86000061,T06037272202
2382,272301,6037272301,73.12000275,T06037272301
2383,272302,6037272302,74.33000183,T06037272302
2384,273100,6037273100,13.32999992,T06037273100
2385,273200,6037273200,53.45999908,T06037273200
2386,273300,6037273300,63.77000046,T06037273300
2387,273403,6037273403,60.5,T06037273403
2388,273404,6037273404,10.57999992,T06037273404
2389,273502,6037273502,27.04999924,T06037273502
2390,273600,6037273600,15.14000034,T06037273600
2391,273700,6037273700,27.64999962,T06037273700
2392,273800,6037273800,33.84999847,T06037273800
2393,273902,6037273902,40.95000076,T06037273902
2394,274100,6037274100,49.93000031,T06037274100
2395,274202,6037274202,18.54000092,T06037274202
2396,275101,6037275101,33.38999939,T06037275101
2397,275102,6037275102,83.31001282,T06037275102
2398,275200,6037275200,76.63999939,T06037275200
2399,275311,6037275311,49.18999863,T06037275311
2400,275312,6037275312,23.09000015,T06037275312
2401,275313,6037275313,31.56999969,T06037275313
2402,275400,6037275400,24.47999954,T06037275400
2403,275500,6037275500,88.37999725,T06037275500
2404,275603,6037275603,22.88999939,T06037275603
2405,275604,6037275604,10.10000038,T06037275604
2406,275605,6037275605,17.04000092,T06037275605
2407,276000,6037276000,10.15999985,T06037276000
2408,276101,6037276101,20.30999947,T06037276101
2409,276102,6037276102,52.66999817,T06037276102
2410,276400,6037276400,6.53000021,T06037276400
2411,276500,6037276500,13.86999989,T06037276500
2412,276601,6037276601,17.56999969,T06037276601
2413,276605,6037276605,23.55999947,T06037276605
2414,276606,6037276606,11.71000004,T06037276606
2415,276607,6037276607,19.19000053,T06037276607
2416,276608,6037276608,39.36000061,T06037276608
2417,277000,6037277000,6.53000021,T06037277000
2418,277100,6037277100,16.19000053,T06037277100
2419,277200,6037277200,67.18000031,T06037277200
2420,277400,6037277400,77.12000275,T06037277400
2421,278001,6037278001,28.87000084,T06037278001
2422,278102,6037278102,9.979999542,T06037278102
2423,291110,6037291110,91.37000275,T06037291110
2424,291120,6037291120,85.59999847,T06037291120
2425,291130,6037291130,70.58000183,T06037291130
2426,291210,6037291210,97.05999756,T06037291210
2427,291220,6037291220,95.26999664,T06037291220
2428,291300,6037291300,56.63999939,T06037291300
2429,292001,6037292001,92.98000336,T06037292001
2430,292002,6037292002,25.88999939,T06037292002
2431,293203,6037293203,84.75,T06037293203
2432,293204,6037293204,78.56999969,T06037293204
2433,293205,6037293205,89,T06037293205
2434,293206,6037293206,91.63999939,T06037293206
2435,293301,6037293301,42.81000137,T06037293301
2436,293302,6037293302,71.13999939,T06037293302
2437,293304,6037293304,87.44999695,T06037293304
2438,293306,6037293306,63.13000107,T06037293306
2439,293307,6037293307,85.88999939,T06037293307
2440,294110,6037294110,72.50998688,T06037294110
2441,294120,6037294120,78.48999786,T06037294120
2442,294200,6037294200,76.58000183,T06037294200
2443,294301,6037294301,36.68000031,T06037294301
2444,294302,6037294302,96.63999939,T06037294302
2445,294410,6037294410,96.12000275,T06037294410
2446,294421,6037294421,97.73999786,T06037294421
2447,294510,6037294510,88.44000244,T06037294510
2448,294520,6037294520,89.86000061,T06037294520
2449,294610,6037294610,97.29000092,T06037294610
2450,294620,6037294620,78.30000305,T06037294620
2451,294701,6037294701,98.31999969,T06037294701
2452,294810,6037294810,91.98999786,T06037294810
2453,294820,6037294820,93.63999939,T06037294820
2454,294830,6037294830,87.26999664,T06037294830
2455,294900,6037294900,91,T06037294900
2456,295103,6037295103,37.70999908,T06037295103
2457,296210,6037296210,95.42001343,T06037296210
2458,296220,6037296220,97.34999847,T06037296220
2459,296300,6037296300,56.91999817,T06037296300
2460,296401,6037296401,59.18999863,T06037296401
2461,296402,6037296402,27.19000053,T06037296402
2462,296500,6037296500,87.23000336,T06037296500
2463,296600,6037296600,95.37999725,T06037296600
2464,296901,6037296901,89.87000275,T06037296901
2465,296902,6037296902,89.33999634,T06037296902
2466,297001,6037297001,1.940000057,T06037297001
2467,297002,6037297002,29,T06037297002
2468,297110,6037297110,98.16999817,T06037297110
2469,297120,6037297120,90.26000214,T06037297120
2470,297201,6037297201,79.29000092,T06037297201
2471,297202,6037297202,60.68999863,T06037297202
2472,297300,6037297300,52.06999969,T06037297300
2473,297400,6037297400,41.15999985,T06037297400
2474,297501,6037297501,10.92000008,T06037297501
2475,297502,6037297502,27.92000008,T06037297502
2476,297601,6037297601,68.26999664,T06037297601
2477,297602,6037297602,68.69000244,T06037297602
2478,300100,6037300100,22.39999962,T06037300100
2479,300200,6037300200,39.38999939,T06037300200
2480,300301,6037300301,28.5,T06037300301
2481,300400,6037300400,61.95999908,T06037300400
2482,300501,6037300501,50.86000061,T06037300501
2483,300503,6037300503,78.88999939,T06037300503
2484,300601,6037300601,72.87000275,T06037300601
2485,300602,6037300602,61,T06037300602
2486,300701,6037300701,19.44000053,T06037300701
2487,300702,6037300702,15.65999985,T06037300702
2488,300800,6037300800,68.41999817,T06037300800
2489,300901,6037300901,32.11000061,T06037300901
2490,300902,6037300902,4.199999809,T06037300902
2491,301000,6037301000,73.25,T06037301000
2492,301100,6037301100,66.38999939,T06037301100
2493,301203,6037301203,80.04000092,T06037301203
2494,301204,6037301204,82.37999725,T06037301204
2495,301205,6037301205,20.36000061,T06037301205
2496,301206,6037301206,81.75,T06037301206
2497,301300,6037301300,5.239999771,T06037301300
2498,301400,6037301400,9.350000381,T06037301400
2499,301501,6037301501,15.06999969,T06037301501
2500,301502,6037301502,88.40000153,T06037301502
2501,301601,6037301601,94.87999725,T06037301601
2502,301602,6037301602,80.52999878,T06037301602
2503,301701,6037301701,55.11999893,T06037301701
2504,301702,6037301702,85.27999878,T06037301702
2505,301801,6037301801,85.87000275,T06037301801
2506,301802,6037301802,59.02999878,T06037301802
2507,301901,6037301901,67.63999939,T06037301901
2508,301902,6037301902,88.22000122,T06037301902
2509,302002,6037302002,86.06999969,T06037302002
2510,302003,6037302003,65.04000092,T06037302003
2511,302004,6037302004,87.36000061,T06037302004
2512,302102,6037302102,56.86000061,T06037302102
2513,302103,6037302103,89.44000244,T06037302103
2514,302104,6037302104,89.42001343,T06037302104
2515,302201,6037302201,89.87999725,T06037302201
2516,302202,6037302202,94.44999695,T06037302202
2517,302301,6037302301,84.65000153,T06037302301
2518,302302,6037302302,92.84999847,T06037302302
2519,302401,6037302401,89.02999878,T06037302401
2520,302503,6037302503,90.12999725,T06037302503
2521,302504,6037302504,90.65000153,T06037302504
2522,302505,6037302505,95.52999878,T06037302505
2523,302506,6037302506,91.37999725,T06037302506
2524,310100,6037310100,16.12000084,T06037310100
2525,310201,6037310201,50.95999908,T06037310201
2526,310202,6037310202,49.77999878,T06037310202
2527,310300,6037310300,7.039999962,T06037310300
2528,310400,6037310400,35.18000031,T06037310400
2529,310501,6037310501,75.87999725,T06037310501
2530,310601,6037310601,91.52999878,T06037310601
2531,310602,6037310602,37.18999863,T06037310602
2532,310701,6037310701,83.19999695,T06037310701
2533,310703,6037310703,73.30000305,T06037310703
2534,310704,6037310704,86.19999695,T06037310704
2535,310705,6037310705,79.02999878,T06037310705
2536,310800,6037310800,70.79000092,T06037310800
2537,310900,6037310900,66.98999786,T06037310900
2538,311000,6037311000,52.40000153,T06037311000
2539,311100,6037311100,59.83000183,T06037311100
2540,311200,6037311200,17.73999977,T06037311200
2541,311300,6037311300,32.40999985,T06037311300
2542,311400,6037311400,21.94000053,T06037311400
2543,311500,6037311500,30.80999947,T06037311500
2544,311601,6037311601,32.15000153,T06037311601
2545,311602,6037311602,51.72000122,T06037311602
2546,311700,6037311700,43.72000122,T06037311700
2547,311801,6037311801,50.84999847,T06037311801
2548,311802,6037311802,60.34000015,T06037311802
2549,320101,6037320101,48.97999954,T06037320101
2550,320102,6037320102,60.08000183,T06037320102
2551,320201,6037320201,85.91000366,T06037320201
2552,320202,6037320202,70.33999634,T06037320202
2553,320300,6037320300,91.41999817,T06037320300
2554,400205,6037400205,14.32999992,T06037400205
2555,400206,6037400206,22.62000084,T06037400206
2556,400207,6037400207,8.010000229,T06037400207
2557,400208,6037400208,4.900000095,T06037400208
2558,400209,6037400209,14.22000027,T06037400209
2559,400304,6037400304,46.16999817,T06037400304
2560,400402,6037400402,61,T06037400402
2561,400403,6037400403,47.83000183,T06037400403
2562,400404,6037400404,8.81000042,T06037400404
2563,400501,6037400501,20.48999977,T06037400501
2564,400602,6037400602,70.45999908,T06037400602
2565,400603,6037400603,55.88999939,T06037400603
2566,400605,6037400605,64.20999908,T06037400605
2567,400801,6037400801,36.02999878,T06037400801
2568,401001,6037401001,20.20999908,T06037401001
2569,401002,6037401002,48.25,T06037401002
2570,401101,6037401101,73.77999878,T06037401101
2571,401102,6037401102,89.37000275,T06037401102
2572,401201,6037401201,28.82999992,T06037401201
2573,401202,6037401202,65.26999664,T06037401202
2574,401203,6037401203,73.75,T06037401203
2575,401303,6037401303,21.27000046,T06037401303
2576,401304,6037401304,24.30999947,T06037401304
2577,401311,6037401311,50.27999878,T06037401311
2578,401312,6037401312,90.81999969,T06037401312
2579,401500,6037401500,84.27999878,T06037401500
2580,401601,6037401601,64.90000153,T06037401601
2581,401602,6037401602,77.38999939,T06037401602
2582,401705,6037401705,50.54999924,T06037401705
2583,401706,6037401706,83.15000153,T06037401706
2584,401707,6037401707,98.00998688,T06037401707
2585,401801,6037401801,24.14999962,T06037401801
2586,401802,6037401802,22.80999947,T06037401802
2587,401901,6037401901,2.650000095,T06037401901
2588,401902,6037401902,62.58000183,T06037401902
2589,402001,6037402001,41.86000061,T06037402001
2590,402002,6037402002,82.87000275,T06037402002
2591,402101,6037402101,78.66999817,T06037402101
2592,402102,6037402102,73.55999756,T06037402102
2593,402200,6037402200,84.63999939,T06037402200
2594,402301,6037402301,91.11000061,T06037402301
2595,402303,6037402303,95.68000031,T06037402303
2596,402304,6037402304,95.51000214,T06037402304
