fid,OBJECTID_1,OBJECTID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER,layer,path,MAX_VOLT_N,MIN_VOLT_N,HIFLD_ID,Owner,voltage_for_fragility,fragility_class,mu_DS1,mu_DS2,mu_DS3,mu_DS4,beta_DS1,beta_DS2,beta_DS3,beta_DS4,mu_DS1_old,mu_DS2_old,mu_DS3_old,mu_DS4_old,beta_DS1_old,beta_DS2_old,beta_DS3_old,beta_DS4_old,COUNTY_N,CITY_N
948,66619,66619,302297,TRISONIC,EL SEGUNDO,CA,90245,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,33.9212974610001,-118.385597,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435017600000,IMAGERY/OTHER,1435017600000,1,66,66,Y,Y,CA-sub-1,C:\2025-2026 Fall\Network science\Project\CA-sub-1.customization|layername=CA-sub-1,66,66,302297,SCE,66,low,0.15,0.29,0.45,0.9,0.7,0.55,0.45,0.45,0.13,0.26,0.34,0.74,0.65,0.5,0.4,0.4,LOS ANGELES,EL SEGUNDO
496,65422,65422,301100,UNKNOWN301100,LOS ANGELES,CA,90045,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,33.93161755,-118.4260013,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435190400000,IMAGERY/OTHER,1435190400000,1,230,66,Y,Y,CA-sub-1,C:\2025-2026 Fall\Network science\Project\CA-sub-1.customization|layername=CA-sub-1,230,66,301100,LADWP,230,medium,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4,LOS ANGELES,LOS ANGELES
1203,67245,67245,302923,UNKNOWN302923,EL SEGUNDO,CA,90245,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,33.9093328210001,-118.4115657,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435017600000,IMAGERY/OTHER,1435017600000,1,66,66,Y,Y,CA-sub-1,C:\2025-2026 Fall\Network science\Project\CA-sub-1.customization|layername=CA-sub-1,66,66,302923,SCE,66,low,0.15,0.29,0.45,0.9,0.7,0.55,0.45,0.45,0.13,0.26,0.34,0.74,0.65,0.5,0.4,0.4,LOS ANGELES,EL SEGUNDO
2625,71089,71089,306768,UNKNOWN306768,LOS ANGELES,CA,90068,SUBSTATION,NOT AVAILABLE,LOS ANGELES,6037,USA,34.12370611,-118.3370583,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435017600000,IMAGERY/OTHER,1435017600000,0,230,-999999,Y,N,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,230,999999,306768,,230,medium,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4,LOS ANGELES,LOS ANGELES
3037,72153,72153,307832,UNKNOWN307832,MANHATTAN BEACH,CA,90266,SUBSTATION,NOT AVAILABLE,LOS ANGELES,6037,USA,33.8992081870001,-118.384577,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435190400000,IMAGERY/OTHER,1435190400000,0,230,-999999,Y,N,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,230,999999,307832,SCE,230,medium,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4,LOS ANGELES,MANHATTAN BEACH
2517,70771,70771,306450,VERNON,VERNON,CA,90058,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,33.9984353900001,-118.2201568,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,Southern California Edison http://preview.tinyurl.com/q9vuye2,1435190400000,IMAGERY/OTHER,1435190400000,3,66,66,Y,Y,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,66,66,306450,Other,66,low,0.15,0.29,0.45,0.9,0.7,0.55,0.45,0.45,0.13,0.26,0.34,0.74,0.65,0.5,0.4,0.4,LOS ANGELES,VERNON
3020,72106,72106,307785,WABASH,EAST LOS ANGELES,CA,90063,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,34.0450670390001,-118.1864063,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435017600000,IMAGERY/OTHER,1435017600000,4,69,66,N,Y,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,69,66,307785,SCE,69,low,0.15,0.29,0.45,0.9,0.7,0.55,0.45,0.45,0.13,0.26,0.34,0.74,0.65,0.5,0.4,0.4,LOS ANGELES,EAST LOS ANGELES
112,64428,64428,300105,WALNUT,INDUSTRY,CA,91745,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,34.00812595,-117.9498067,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,Southern California Edison http://preview.tinyurl.com/q9vuye2,1433376000000,IMAGERY/OTHER,1433376000000,5,230,66,N,N,CA-sub-1,C:\2025-2026 Fall\Network science\Project\CA-sub-1.customization|layername=CA-sub-1,230,66,300105,SCE,230,medium,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4,LOS ANGELES,INDUSTRY
3923,74498,74498,310179,WILMINGTON (STATION C),LOS ANGELES,CA,90744,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,33.7980000000001,-118.257816,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,Open Access Technology International http://www.oatioasis.com/LDWP/LDWPdocs/2007_Ten-Year_Transmission_Assessment.pdf,1435536000000,IMAGERY/OTHER,1435536000000,8,138,138,N,N,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,138,138,310179,LADWP,138,low,0.15,0.29,0.45,0.9,0.7,0.55,0.45,0.45,0.13,0.26,0.34,0.74,0.65,0.5,0.4,0.4,LOS ANGELES,LOS ANGELES
744,66067,66067,301745,WINDSOR HILLS,VIEW PARK-WINDSOR HILLS,CA,90056,SUBSTATION,NOT AVAILABLE,LOS ANGELES,6037,USA,33.9959809710001,-118.3592585,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435190400000,IMAGERY/OTHER,1520985600000,0,66,-999999,N,N,CA-sub-1,C:\2025-2026 Fall\Network science\Project\CA-sub-1.customization|layername=CA-sub-1,66,999999,301745,SCE,66,low,0.15,0.29,0.45,0.9,0.7,0.55,0.45,0.45,0.13,0.26,0.34,0.74,0.65,0.5,0.4,0.4,LOS ANGELES,VIEW PARK WINDSOR HILLS
3768,74077,74077,309758,YUKON,HAWTHORNE,CA,90250,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,33.9188036130001,-118.3346649,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435017600000,IMAGERY/OTHER,1520985600000,5,66,66,N,Y,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,66,66,309758,SCE,66,low,0.15,0.29,0.45,0.9,0.7,0.55,0.45,0.45,0.13,0.26,0.34,0.74,0.65,0.5,0.4,0.4,LOS ANGELES,HAWTHORNE
