tract_id,substation_id,weight,population,lat,lon
06037540102,303169,1.0,5652,33.8801807730001,-118.174525
06037540202,304073,1.0,7196,33.94797761,-118.2549111
06037540203,304073,1.0,5075,33.94797761,-118.2549111
06037551700,300232,1.0,6286,33.9288847760001,-118.1059118
06037551900,300232,1.0,5324,33.9288847760001,-118.1059118
06037552100,300232,1.0,5405,33.9288847760001,-118.1059118
06037552200,300232,1.0,6115,33.9288847760001,-118.1059118
06037600912,305885,1.0,4813,33.9891771800001,-118.3593178
06037601001,301637,1.0,2160,33.962,-118.376219
06037601100,301637,1.0,7199,33.962,-118.376219
06037601211,301637,1.0,2996,33.962,-118.376219
06037601212,301637,1.0,5054,33.962,-118.376219
06037601301,305885,1.0,1888,33.9891771800001,-118.3593178
06037601302,301637,1.0,6513,33.962,-118.376219
06037601401,301637,1.0,6594,33.962,-118.376219
06037540300,304073,1.0,4429,33.94797761,-118.2549111
06037540400,304073,1.0,1906,33.94797761,-118.2549111
06037540501,304073,1.0,5455,33.94797761,-118.2549111
06037540600,304073,1.0,4395,33.94797761,-118.2549111
06037540700,304073,1.0,3205,33.94797761,-118.2549111
06037540901,306623,0.24404161350497663,5169,33.9464505350001,-118.3128075
06037540901,300627,0.7559583864950234,5169,33.9264168390001,-118.3096192
06037540902,302164,1.0,4281,33.9024801100001,-118.3119354
06037273700,309663,1.0,2751,33.9777641590001,-118.4369318
06037273800,309663,1.0,2945,33.9777641590001,-118.4369318
06037274100,309663,1.0,4365,33.9777641590001,-118.4369318
06037552400,306369,1.0,2318,33.88860495,-118.0144487
06037552602,306369,1.0,3520,33.88860495,-118.0144487
06037221500,303099,1.0,3527,34.0380813470001,-118.3708133
06037221710,309042,1.0,2658,34.037716,-118.22984
06037221900,309042,1.0,4572,34.037716,-118.22984
06037222100,308786,0.26045761557339686,4086,34.0007949,-118.3784015
06037222100,306444,0.289330004876643,4086,34.00046933,-118.3736821
06037222100,301745,0.45021237954996024,4086,33.9959809710001,-118.3592585
